StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,USE_CMS,USE_TMS,USE_STMS,USE_ITS,USE_IDS,USE_CS,USE_GAIT,USE_LIAC,USE_LDL,USE_LSG,USE_LDB,USE_FPC,USE_HDTS,USE_CCL,USE_DASS,USE_HPC,USE_DSDH,USE_BL,USE_BTE,USE_IPFS,IMP_CMS,IMP_CMSS,IMP_TMS,IMP_STMS,IMP_TRCTP,IMP_ITS,IMP_IDS,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_LIAC,IMP_LSSR,IMP_LSSSR,IMP_SSCN,IMP_LDL,IMP_LSG,IMP_LDB,IMP_AFTM,IMP_FPC,IMP_CFCPS,IMP_HDTS,IMP_SDCP,IMP_TRDCP,IMP_CCL,IMP_DASS,IMP_HPC,IMP_DHDS,IMP_BL,IMP_BTE,IMP_AWAC,IMP_PWAC,IMP_ELCS,IMP_IPFS,IMP_RCTN,IMP_ICDA,IMP_ILDA,DS_CMS,DS_CMSS,DS_TMS,DS_STMS,DS_TRCTP,DS_ITS,DS_IDS,DS_CS,DS_GAIT,DS_SGAIT,DS_LIAC,DS_LSSR,DS_LSSSR,DS_SSCN,DS_LDL,DS_LSG,DS_LDB,DS_AFTM,DS_FPC,DS_CFCPS,DS_HDTS,DS_SDCP,DS_TRDCP,DS_CCL,DS_DASS,DS_HPC,DS_DHDS,DS_BL,DS_BTE,DS_AWAC,DS_PWAC,DS_ELCS,DS_IPFS,DS_RCTN,DS_ICDA,DS_ILDA,EITS,ELS,INF_ATS,INF_ALS,INF_AATD,INF_ATRW,INF_GAIT,INF_CITN,DAIT_F,DAIT_K,DAIT_RL,DAIT_RS,AP_GAIT,LRN_CMS,LRN_TMS,LRN_GAIT,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,FTIME,RANK,RANK_5_TEXT,TEN,AGE,COMMENT
3/12/2024 15:53,3/12/2024 16:09,0,100,967,1,3/12/2024 16:09,email,EN,5,4,2,1,-99,3,3,1,4,1,3,3,3,1,1,1,1,2,1,1,4,4,4,4,4,3,3,2,2,2,2,4,4,2,4,2,4,3,4,3,-99,4,3,1,1,1,3,3,2,4,4,4,2,3,3,4,4,4,4,4,4,-99,4,4,-99,-99,4,1,1,4,3,-99,3,3,4,4,3,4,4,-99,-99,-99,-99,4,-99,4,3,3,4,2,3,3,-99,"The big problem that I constantly have is that online articles in journals for my research and my students' research are not available through the library -- even major journals published through Oxford and Cambridge.  Please, higher priority!!!",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,4,-99,3,62.5,The lack of easy availability of online articles is having a detrimental effect on my research and that of my colleagues.  Funding should be diverted from other library programs to make sure that faculty have access to all of the research they need.
3/12/2024 18:18,3/12/2024 18:32,0,100,832,1,3/12/2024 18:32,email,EN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,N/a,N/a,3,3,3,3,3,3,4,4,4,4,9,3,3,1,3,3,3,2,2,-99,1,3,-99,3,37.5,No
3/9/2024 16:59,3/12/2024 20:02,0,100,266595,1,3/12/2024 20:02,email,EN,5,4,3,2,2,1,1,2,4,1,5,2,3,1,1,1,1,1,1,5,4,4,4,4,4,4,4,3,1,1,3,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,4,4,4,4,4,4,4,3,4,4,4,4,4,-99,-99,-99,-99,4,4,4,4,4,3,4,4,4,-99,-99,3,3,1,2,1,2,4,4,4,4,9,4,4,1,4,4,2,1,1,1,1,4,-99,3,72.5,-99
3/12/2024 21:41,3/12/2024 21:55,0,100,820,1,3/12/2024 21:55,email,EN,5,4,2,2,1,5,1,2,5,2,5,2,2,1,1,1,1,2,1,1,4,4,3,4,4,4,-99,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,-99,-99,4,-99,-99,4,4,4,-99,4,4,3,3,4,4,4,4,-99,-99,-99,-99,-99,4,-99,4,4,1,-99,4,4,1,"It feels like information technology services have been gutted, like everything else at the college in the past decade. I don't know what needs to be done to fix it.  ",I would like library staff to be paid well and to be appreciated and supported by the college for the vital services they provide. There's no such thing as a good liberal arts college without a good library and well supported librarians.,1,3,2,3,2,1,-99,-99,-99,-99,9,1,1,2,3,3,3,1,1,3,1,3,-99,3,47.5,-99
3/12/2024 21:59,3/12/2024 22:12,0,100,775,1,3/12/2024 22:12,email,EN,5,4,2,1,2,5,4,1,4,1,4,2,2,1,1,1,2,2,1,5,4,-99,2,4,4,3,3,4,3,2,2,4,4,3,4,2,4,3,4,3,2,4,4,1,-99,3,4,4,3,4,4,4,4,3,2,2,4,-99,3,3,3,-99,3,4,3,3,-99,3,4,3,4,-99,4,-99,3,-99,2,4,2,-99,-99,-99,3,4,-99,4,4,2,4,-99,4,4,To have office/drop-in hours at Dylinq (the option of a spontaneous consultation),"I am quite pleased with the library services. Nonetheless, I would like to see more e-books available without having to wait for inter-library loan. ",2,3,1,2,2,2,4,4,4,3,2,2,1,3,3,4,2,2,2,1,1,1,-99,1,37.5,-99
3/12/2024 22:10,3/12/2024 22:21,0,100,630,1,3/12/2024 22:21,email,EN,5,5,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,2,-99,3,-99,-99,1,-99,4,4,-99,-99,4,4,2,2,2,4,4,2,-99,-99,3,-99,-99,4,4,4,-99,4,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,1,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/13/2024 8:22,3/13/2024 8:38,0,100,928,1,3/13/2024 8:38,email,EN,4,4,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,-99,-99,-99,1,2,4,3,2,2,1,4,4,4,4,4,4,-99,-99,-99,3,3,4,4,4,4,4,4,2,4,4,4,4,3,3,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,4,4,3,3,-99,-99,-99,-99,4,-99,4,4,3,4,4,4,4,"Help with setting my computer up. It used to be that experts would walk us through these things, now we're expected to do this on our own. I'm already doing staffs work on top of my job description. I am not an expert in technology. ",-99,2,2,1,3,2,3,4,4,4,4,9,2,1,2,4,4,2,1,1,1,1,4,-99,3,52.5,-99
3/13/2024 8:49,3/13/2024 9:01,0,100,755,1,3/13/2024 9:01,email,EN,2,5,2,2,2,2,1,3,3,2,3,2,2,4,3,2,2,2,3,4,2,2,3,3,3,3,2,2,2,2,4,4,3,2,3,2,4,3,3,3,3,3,3,3,3,3,2,2,3,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,-99,-99,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,None,None,3,3,2,2,2,2,4,4,3,3,9,2,2,1,3,3,2,2,2,1,1,4,-99,3,67.5,None
3/13/2024 10:36,3/13/2024 10:46,0,100,616,1,3/13/2024 10:46,email,EN,5,5,2,2,2,5,2,2,3,1,4,2,2,1,1,1,1,1,1,5,4,3,4,4,4,4,3,4,2,3,3,3,4,4,3,2,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,3,4,4,4,4,4,3,3,4,3,3,2,2,4,3,4,-99,-99,-99,-99,3,-99,3,-99,3,3,3,3,3,3,3,-99,-99,-99,-99,-99,-99,2,2,3,3,3,2,2,I would love the opportunity to interact with IT services via chat for simple things and then create a ticket if chat's not working. The lag time between support tickets and response can be frustrating.,We need to make sure our libraries are fully staffed. I've been so saddened to see how many excellent library professionals have left Midd in the past couple of years.,2,2,2,3,2,2,4,4,4,-99,1,1,1,3,4,1,1,3,2,2,1,4,-99,3,47.5,The number of reminders I got for this survey was pretty annoying. Perhaps space them out a bit? Thanks!
3/13/2024 11:30,3/13/2024 11:45,0,100,920,1,3/13/2024 11:45,email,EN,5,4,2,3,2,5,1,2,5,1,5,3,3,1,1,1,1,1,1,5,4,-99,4,4,4,4,3,4,1,1,3,4,4,2,4,2,4,3,4,-99,3,4,4,1,1,1,1,1,1,4,4,4,4,4,3,4,3,4,4,4,4,4,-99,4,-99,-99,4,4,4,-99,3,-99,4,4,3,4,3,4,4,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,"For faculty: when I have a problem with my laptop, I would like to drop it off and call for it when it's fixed, not to wait at the help desk. Confession: I often circumvent the student helpdesk by directly contacting staff whom I know personally.  ",As I look to retirement--and MORE not less time devoted to scholarship--I would like assurances that full access to the crititcal research support continues for emeriti.,3,4,1,3,1,4,4,4,4,4,9,-99,2,1,3,2,1,4,1,2,1,4,-99,3,72.5,-99
3/13/2024 12:54,3/13/2024 13:12,0,100,1116,1,3/13/2024 13:12,email,EN,5,5,3,2,2,5,2,2,4,2,4,2,2,1,1,1,2,1,1,5,4,4,4,4,4,4,2,4,2,2,4,3,3,2,3,2,4,4,4,4,4,4,4,1,1,1,2,1,2,4,4,4,3,3,3,3,4,1,4,4,4,4,4,4,-99,-99,4,4,4,4,4,2,2,3,3,3,3,3,3,-99,-99,-99,4,-99,4,4,4,4,4,4,3,3,"More trainings in digital public scholarship, website design and hosting, arts and text based platforms (interdisciplinary, public humanities tools), ArcGIS, Scalar, etc. ","Renovated entrance; replacing information kiosk with gathering place, comfy armchairs. Also, more group study spaces, flexible spaces for research and analysis. ",3,3,2,3,2,3,4,4,4,4,2,1,2,2,3,3,2,1,1,1,1,2,-99,2,52.5,-99
3/13/2024 13:35,3/13/2024 13:46,0,100,623,1,3/13/2024 13:46,email,EN,5,5,2,1,2,1,1,1,5,1,5,2,2,1,1,1,1,1,1,1,4,3,4,4,4,1,2,1,1,1,3,2,3,1,4,1,4,1,2,2,2,4,4,1,1,1,1,2,1,4,4,4,1,3,3,3,4,3,2,3,3,-99,4,-99,-99,-99,4,4,4,-99,2,-99,4,-99,4,4,4,4,3,-99,-99,-99,-99,-99,-99,4,4,4,-99,-99,3,3,I say this every time one of these surveys comes through: PUT COMPUTERS IN THE CLASSROOMS. My back hurts.,"I generally really like the library, but the new Library Search isn't very user friendly. Maybe I don't know how to use it properly... but that's because it isn't user friendly.",2,2,2,3,2,2,4,-99,4,4,9,1,3,1,2,2,2,4,1,2,1,4,-99,3,62.5,-99
3/13/2024 14:51,3/13/2024 14:58,0,100,460,1,3/13/2024 14:58,email,EN,5,5,2,2,2,1,2,3,3,3,3,2,2,1,1,1,1,1,1,1,4,4,4,4,4,3,3,2,3,3,4,3,4,3,3,3,4,2,4,3,3,4,4,1,1,2,3,2,2,4,4,4,2,3,4,4,4,4,4,4,4,4,4,-99,3,3,4,4,4,4,4,4,4,-99,4,4,4,4,4,-99,-99,-99,4,-99,-99,4,4,4,-99,3,3,4,-99,-99,3,3,2,3,2,3,4,4,4,4,1,3,3,4,2,3,3,2,2,2,1,1,-99,1,57.5,Thank you!
3/13/2024 12:56,3/13/2024 18:03,0,100,18402,1,3/13/2024 18:03,email,EN,5,3,1,1,2,4,1,2,5,1,5,2,2,1,1,1,1,1,1,2,4,2,3,3,3,2,2,4,1,1,3,4,4,-99,4,2,4,4,3,3,3,3,3,2,2,1,2,2,2,4,4,3,3,3,3,4,3,-99,3,3,4,4,4,4,1,-99,4,3,4,-99,3,3,4,2,3,3,3,3,3,-99,-99,-99,-99,-99,-99,3,1,2,3,3,3,1,-99,"Increase our access to publications in literary studies, cultural critique, and political theory—just today I was surprised to find that we only have access to issues of the *New Left Review* through 2005, for example. We need these!  ",2,2,2,2,2,2,4,4,4,4,9,1,1,1,3,3,2,2,2,2,1,2,-99,2,32.5,-99
3/13/2024 20:26,3/13/2024 20:32,0,100,387,1,3/13/2024 20:32,email,EN,5,5,2,2,1,2,1,2,5,2,5,2,2,1,1,1,1,1,1,1,4,4,4,4,4,2,2,3,1,1,4,4,4,2,4,4,4,4,4,4,4,4,4,1,1,1,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,-99,3,-99,-99,3,3,3,-99,3,3,3,1,4,4,4,4,4,-99,-99,-99,3,4,4,4,4,3,3,3,2,2,-99,-99,2,2,2,2,1,2,-99,-99,-99,-99,9,2,2,2,3,3,2,1,1,1,0,5,Visiting Winter Term,-99,42.5,-99
3/14/2024 11:46,3/14/2024 11:53,0,100,446,1,3/14/2024 11:53,email,EN,5,5,2,-99,2,5,2,2,1,2,4,2,2,2,1,1,1,1,1,5,4,1,4,4,4,-99,3,4,2,2,3,3,4,4,3,3,4,-99,4,3,4,4,4,3,2,4,-99,2,2,4,4,4,4,4,3,3,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,-99,4,1,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,4,4,4,4,4,3,3,-99,-99,2,2,1,2,2,1,4,4,4,4,1,1,1,2,3,3,-99,2,2,2,1,2,-99,2,37.5,-99
3/13/2024 10:44,3/14/2024 13:10,0,100,95161,1,3/14/2024 13:10,email,EN,5,5,1,5,1,5,5,1,2,2,1,-99,2,1,1,1,1,1,1,1,4,4,-99,4,4,4,2,4,4,4,3,3,3,3,4,3,-99,-99,-99,-99,-99,-99,-99,-99,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,4,4,4,4,3,3,3,3,3,3,-99,-99,3,3,1,1,-99,3,32.5,-99
3/14/2024 14:21,3/14/2024 14:54,0,100,1990,1,3/14/2024 14:54,email,EN,5,5,1,1,1,5,3,2,1,1,2,2,1,2,1,1,1,1,1,5,4,2,4,3,3,2,1,4,2,2,2,2,3,2,1,1,1,3,3,3,2,3,3,2,2,1,1,2,2,4,4,4,4,3,3,3,4,-99,4,-99,-99,2,-99,4,3,-99,4,-99,-99,-99,-99,-99,2,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,1,1,-99,1,1,1,-99,-99,-99,-99,1,-99,-99,-99,-99,3,3,3,3,-99,1,2,-99,2,37.5,-99
3/14/2024 15:56,3/14/2024 16:00,0,100,215,1,3/14/2024 16:00,email,EN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/14/2024 17:50,3/14/2024 18:02,0,100,701,1,3/14/2024 18:02,email,EN,5,5,3,3,1,5,1,2,4,5,5,2,2,2,1,1,1,1,3,5,3,3,4,4,4,3,1,4,2,1,4,4,4,3,3,4,4,4,4,4,1,4,4,2,1,1,2,3,4,4,4,4,4,4,4,4,2,1,1,3,3,3,-99,2,-99,-99,3,3,3,2,2,3,1,1,1,3,2,1,1,-99,-99,-99,-99,3,4,3,2,1,2,1,1,1,Many helpdesk staff are kind but not informed. I end up wasting hours each time I seek their help as they Google solutions (which don't usually work).,"Our library staff are _terrific_--hard working, genuinely committed to helping us. The lack of support for them (too few staff, depleted and limited databases) undermines our work. Decisions like changing platforms mid-year was disastrous. ",2,2,1,3,2,1,1,1,2,2,9,1,2,1,3,2,1,2,2,1,1,4,-99,3,-99,-99
3/15/2024 7:48,3/15/2024 8:03,0,100,860,1,3/15/2024 8:03,email,EN,5,4,2,1,1,5,1,2,4,2,4,2,2,1,1,1,2,1,2,5,4,3,4,4,4,2,2,4,1,1,4,3,4,2,3,3,4,4,4,4,3,4,4,2,1,1,3,1,2,4,4,4,4,3,3,3,4,-99,4,4,4,4,-99,4,-99,-99,4,3,3,-99,-99,-99,3,2,4,4,3,4,4,-99,-99,-99,-99,-99,4,3,3,2,4,4,2,2,"Recently, WiFi has been requiring me to log in with email and password everyday (sometimes multiple times a day) I'm on campus. Also, raising wages for ITS staff would undoubtedly help with improving technology on campus. ",The librarians and other library support staff must be paid more. Extreme efforts (compared to those made now) must be made to hire and retain our excellent library staff.,3,3,2,2,3,2,-99,-99,-99,-99,9,1,1,1,1,1,1,1,1,1,1,-99,-99,2,-99,"The phrasing of certain questions made the intent a bit unclear. For instance, I am interested in learning more about generative AI in a general sense, but not because I intend to use it in any way. Rather, I hope to continue to learn about its development and histories (including the history of eugenicists that funded much of the development), so I can better understand its continuing negative impacts and teach against its embrace. "
3/15/2024 7:51,3/15/2024 8:03,0,100,721,1,3/15/2024 8:03,email,EN,-99,-99,2,2,2,-99,-99,-99,-99,-99,-99,3,3,-99,-99,-99,-99,-99,-99,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,-99,-99,3,2,2,3,2,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,1,4,-99,3,62.5,-99
3/15/2024 7:57,3/15/2024 8:03,0,100,380,1,3/15/2024 8:03,email,EN,1,5,2,1,2,5,1,1,1,1,3,1,2,1,1,1,1,1,1,5,1,1,4,4,4,3,2,4,1,1,3,3,3,4,2,2,3,4,3,3,2,3,3,4,2,3,3,4,3,4,4,4,4,3,4,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/9/2024 19:02,3/15/2024 8:03,0,100,475265,1,3/15/2024 8:03,email,EN,-99,5,2,2,1,5,1,5,3,3,5,2,2,1,1,1,3,1,1,3,3,3,4,4,4,4,3,4,1,1,4,4,4,1,3,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,4,4,4,4,4,-99,-99,4,4,4,4,-99,4,-99,-99,4,4,4,4,4,4,4,3,4,4,4,4,4,-99,-99,-99,3,-99,-99,4,4,4,4,4,4,4,Improve internet speed.,Expand journal subscriptions.,2,2,2,2,2,2,4,4,4,4,9,4,4,4,4,4,4,4,4,4,1,4,-99,3,42.5,No
3/7/2024 9:12,3/15/2024 8:04,0,100,683494,1,3/15/2024 8:04,email,EN,5,5,2,2,2,5,1,2,2,1,2,3,3,1,1,1,1,1,2,5,4,1,4,2,4,2,2,3,1,1,3,1,2,1,2,1,3,4,3,2,2,4,4,1,1,1,1,1,2,4,4,4,4,4,3,3,4,3,4,2,3,3,3,3,-99,1,4,-99,4,-99,-99,3,4,3,3,3,3,3,3,-99,-99,-99,-99,-99,4,3,2,1,3,3,3,3,The support for adopting new software needed by our department has been frustratingly slow. I would also like to see classroom projector/computer set-ups checked before the start of each semester.,-99,2,2,2,3,2,2,4,3,3,3,9,1,1,3,2,2,2,2,2,2,1,2,-99,2,37.5,-99
3/15/2024 8:08,3/15/2024 8:25,0,100,1023,1,3/15/2024 8:25,email,EN,5,4,2,2,2,4,1,1,4,1,5,3,3,1,1,1,1,2,2,5,4,4,4,4,3,4,2,4,1,1,3,4,4,3,3,1,3,2,4,2,2,4,3,3,3,2,1,2,2,4,4,3,4,2,2,3,4,4,3,3,3,3,-99,4,-99,-99,3,1,1,2,4,-99,4,3,4,4,4,4,4,4,3,-99,-99,4,4,2,2,2,4,3,4,4,One area in need of improvement is recording lectures given by visiting speakers to be make available online.  Our department's attempts to do this with IT resulted in embarrassingly long delays in getting the seminar started and other glitches.,The library subscriptions to online journals is quite inadequate.  Lack of access to Elsevier journals has inhibited my ability to do my own research and my ability to help students complete research projects.  This needs more funding!,2,2,1,2,1,3,-99,-99,-99,-99,9,3,3,1,2,3,2,2,2,1,1,4,-99,3,52.5,-99
3/15/2024 8:20,3/15/2024 8:29,0,100,535,1,3/15/2024 8:29,email,EN,5,5,1,1,1,3,3,1,1,1,5,2,2,1,2,1,1,2,2,5,4,4,4,4,4,4,-99,4,3,4,-99,4,4,4,3,3,4,4,4,4,4,4,4,-99,4,-99,3,3,3,4,4,4,3,4,4,4,3,3,3,3,2,3,-99,2,-99,-99,4,4,4,4,-99,-99,3,3,3,3,3,2,2,4,-99,-99,-99,4,4,2,2,2,1,3,4,4,-99,-99,2,1,1,1,1,2,-99,-99,-99,-99,4,1,1,4,2,2,3,1,4,3,1,3,-99,3,42.5,-99
3/15/2024 8:02,3/15/2024 8:30,0,100,1634,1,3/15/2024 8:30,email,EN,5,4,4,2,1,4,1,2,1,1,5,2,1,1,1,2,1,1,1,5,4,1,2,2,4,1,1,4,1,1,1,2,2,3,1,1,4,3,2,2,2,4,4,1,1,3,1,2,2,4,4,4,3,3,3,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,2,1,2,1,2,4,4,4,4,9,1,1,1,1,1,1,3,3,3,1,2,-99,2,-99,-99
3/15/2024 8:23,3/15/2024 8:33,0,100,639,1,3/15/2024 8:33,email,EN,5,4,2,2,1,5,1,2,2,1,1,2,2,1,1,1,1,1,1,2,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,2,2,-99,2,2,2,4,4,4,4,4,4,4,-99,-99,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,4,4,4,4,3,4,4,4,-99,-99,2,2,2,2,1,2,4,4,4,4,9,4,2,2,4,2,1,1,1,1,1,2,-99,1,47.5,-99
3/15/2024 8:29,3/15/2024 8:37,0,100,480,1,3/15/2024 8:37,email,EN,1,5,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,5,2,2,4,2,-99,-99,-99,4,1,1,1,1,1,1,1,1,-99,-99,4,3,2,4,4,-99,-99,-99,-99,4,-99,4,4,4,4,4,-99,-99,-99,-99,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,3,3,3,4,-99,-99,-99,-99,3,-99,3,3,3,4,4,4,-99,-99,-99,1,1,1,1,1,1,4,4,4,4,9,1,3,2,3,2,1,1,2,2,1,2,-99,1,62.5,-99
3/7/2024 7:43,3/15/2024 8:37,0,100,690848,1,3/15/2024 8:37,email,EN,5,5,1,1,1,5,1,1,3,3,3,2,2,1,1,1,1,1,1,5,4,3,4,3,4,2,2,4,2,2,3,3,4,4,3,3,4,4,4,4,4,4,4,2,-99,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,-99,-99,4,4,4,4,4,4,3,4,3,4,4,3,3,4,-99,-99,4,4,4,3,3,4,4,3,4,4,"All of my interactions with IT have been overwhelmingly positive. One thing that I think would be useful would be the implementation of periodic meetings with departments to discuss improvements, updates and best practices. ",Likewise with the library. I find that I don’t interact with library as much as I would like. I use special collections frequently but feel like I don’t have much contact with other areas of the library aside from ILL. Perhaps an annual dept meeting?,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,3,3,3,3,3,1,2,-99,2,47.5,-99
3/15/2024 8:35,3/15/2024 8:44,0,100,542,1,3/15/2024 8:44,email,EN,5,5,2,2,1,4,1,1,3,1,4,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,2,4,-99,-99,3,4,4,3,3,2,4,4,4,3,4,4,4,3,3,-99,-99,4,4,4,4,4,-99,3,3,3,4,4,3,3,3,3,-99,4,-99,-99,3,3,3,3,3,3,3,2,3,3,3,2,3,-99,-99,-99,-99,4,4,3,3,3,-99,3,3,3,"Although I do not require high performance computing or have large data storage needs, new colleagues in my department do and seem to be extremely dissatisfied. I would like to see more options and support for these needs. ",Easier ways to access on-line journals - current system is cumbersome,2,2,2,2,2,2,4,3,3,3,9,4,4,1,3,3,2,4,4,1,1,4,-99,3,62.5,-99
3/15/2024 8:48,3/15/2024 8:58,0,100,581,1,3/15/2024 8:58,email,EN,5,5,2,2,1,3,2,2,4,2,4,1,2,3,2,2,1,1,1,5,4,3,4,4,4,3,1,3,2,2,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,-99,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,4,4,4,3,4,4,2,3,3,4,4,3,3,3,4,4,4,3,1,-99,4,4,4,4,4,4,3,3,3,"It would be nice to have some type of technology consultant/handyperson to help learn how to use some of the technology systems. I'm specifically thinking of the HPCC. I have a use for it, but the online training modules are not at all helpful.","more stable connections to journal articles. Now that we have to do all of our own e-reserve management through canvas, I spend an inordinate amount of time each semester making sure links work or downloading pdfs.",3,3,1,3,2,1,4,3,2,1,3,1,1,1,3,3,3,3,3,3,1,4,-99,3,52.5,-99
3/15/2024 8:54,3/15/2024 9:09,0,100,903,1,3/15/2024 9:09,email,EN,3,3,2,-99,1,2,1,-99,-99,-99,4,2,2,1,1,1,3,-99,2,-99,3,3,4,4,4,2,2,2,1,1,2,3,3,2,3,3,4,2,3,3,3,4,4,1,1,1,3,1,2,4,4,4,2,2,2,2,3,3,3,3,3,3,-99,-99,-99,-99,3,4,4,-99,3,3,4,4,3,3,3,3,3,-99,-99,-99,4,-99,4,4,4,3,4,4,4,4,Clearer user interfaces about where to go for specific needs.,"Helpdesk personnel could be a bit more communicative and specific and clear about what the problem is and how to solve it.  Being immersed in things, they forget what laymen don't know and are confused about.",2,2,1,2,1,2,3,4,4,3,9,2,2,2,2,2,2,2,2,2,1,5,"Full Prof, on associate status",3,67.5,-99
3/15/2024 9:04,3/15/2024 9:12,0,100,499,1,3/15/2024 9:12,email,EN,5,5,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,5,4,3,4,3,4,3,2,2,1,1,2,2,3,3,2,1,2,2,3,3,3,3,4,1,1,1,1,1,1,4,4,3,4,3,4,2,3,2,4,4,4,4,2,-99,-99,-99,4,4,4,3,4,-99,3,3,4,4,3,4,3,-99,-99,-99,-99,-99,4,4,4,4,4,4,3,-99,More support for course software such as grading software.,-99,2,2,1,2,2,2,-99,-99,-99,-99,9,2,2,1,3,2,1,3,2,1,1,4,-99,3,62.5,-99
